﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Type;Medie;Vandområde;Dataejer;Ansvarlig Myndighed;Link;Dato;Måling nr;Undersøgelsestype;Målested type;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Prøvetype;Status;Analysefraktion;CASnr;ScKode;Stofparameter;Resultat-attribut;Resultat;Enhed;Kvantifikationsgrænse;Detektionsgrænse;Kvalitetsmærke
Renseanlæg;8C2755D9-74B6-44F8-9823-B272988D9B73;Vedbæk;32;722906,9999994877;6195094,999978793;Rudersdal;Region Hovedstaden;Renseanlæg;Renseanlæg;Nordlige Øresund;Novafos Spildevand Rudersdal A/S;Rudersdal kommune;https://puls.miljoeportal.dk/wwtps/8c2755d9-74b6-44f8-9823-b272988d9b73/examination-details/d2a951bb-4e9d-4df9-9406-a61150e92d05;07-08-2024;1489012214;;Indløb;Vedbæk Tilløb;32;722906,9999994877;6195094,999978793;Mængdeproportional prøve;Godkendt;Total;;261;Phosphor, total-P;;3,9;mg/l;;0,01;2
Renseanlæg;2848F6F1-67C8-4FA7-8490-DD96E358B2E6;Kallerup;32;701094,3461726204;6173257,225415174;Høje-Taastrup;Region Hovedstaden;Renseanlæg;Renseanlæg;Roskilde Fjord;HTK KLOAK A/S;HØJE-TAASTRUP KOMMUNE;https://puls.miljoeportal.dk/wwtps/2848f6f1-67c8-4fa7-8490-dd96e358b2e6/examination-details/f6298938-a1d6-4775-ac4b-5dab0f735359;12-08-2024;2062532489;;Indløb;Kallerup Tilløb;32;701094,3461726204;6173257,225415174;Tidsproportional prøve;Afventer kontrol;Total;;13;pH;;7,9;pH;;2;1
Renseanlæg;9854CDAC-D3F3-4317-A1BA-CC639D9E6DF6;Tørslev;32;689508,4878536651;6190011,121066078;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Roskilde Fjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/9854cdac-d3f3-4317-a1ba-cc639d9e6df6/examination-details/71cc7167-c00a-4791-8d4c-314214fc0719;07-08-2024;1830628048;;Indløb;Tørslev Tilløb;32;689508,4878536651;6190011,121066078;Mængdeproportional prøve;Godkendt;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N;<;0,1;mg/l;;0,1;2
Renseanlæg;A8B24078-A955-4D48-B632-DF140266A019;Slangerup;32;697788,0000002587;6193442,999989675;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Roskilde Fjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/a8b24078-a955-4d48-b632-df140266a019/examination-details/bd828013-882c-42f0-970f-ff75d08b2906;07-08-2024;937963812;;Udløb;Slangerup Afløb;32;697866,9999985055;6193144,820126613;Mængdeproportional prøve;Godkendt;Total;;176;BI5 modificeret ;;1,2;mg/l;;0,5;2
Renseanlæg;73C13472-F0AD-40BB-BB69-BE960A71C511;Vejleby;32;680343,0000003306;6183142,999994141;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Isefjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/73c13472-f0ad-40bb-bb69-be960a71c511/examination-details/303e1a60-7656-48b3-bfdd-47df9bc4a63d;04-12-2200;812868392;;Udløb;Vejleby Afløb;32;680343,0000003306;6183142,999994141;Mængdeproportional prøve;Godkendt;Total;;183;Kemisk iltforbrug;;19;mg/l;;-1;2
Renseanlæg;8C2755D9-74B6-44F8-9823-B272988D9B73;Vedbæk;32;722906,9999994877;6195094,999978793;Rudersdal;Region Hovedstaden;Renseanlæg;Renseanlæg;Nordlige Øresund;Novafos Spildevand Rudersdal A/S;Rudersdal kommune;https://puls.miljoeportal.dk/wwtps/8c2755d9-74b6-44f8-9823-b272988d9b73/examination-details/d2a951bb-4e9d-4df9-9406-a61150e92d05;07-08-2024;1489012214;;Indløb;Vedbæk Tilløb;32;722906,9999994877;6195094,999978793;Mængdeproportional prøve;Godkendt;Total;;1194;Coliforme bakterier ved 37grader.;>;1610000;antal/100 ml;;2;2
Renseanlæg;73C13472-F0AD-40BB-BB69-BE960A71C511;Vejleby;32;680343,0000003306;6183142,999994141;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Isefjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/73c13472-f0ad-40bb-bb69-be960a71c511/examination-details/0867236c-ec5a-47e7-9a93-04b2051f52c4;07-08-2024;695269156;;Udløb;Vejleby Afløb;32;680343,0000003306;6183142,999994141;Mængdeproportional prøve;Godkendt;Total;;13;pH;;8;pH;;2;2
Renseanlæg;F54C88AA-AF94-4EE0-B57E-C8590E9B3266;Melby Renseanlæg;32;686465,1043303751;6210048,397927676;Halsnæs;Region Hovedstaden;Renseanlæg;Renseanlæg;Kattegat;HALSNÆS SPILDEVAND A/S;Halsnæs kommune;https://puls.miljoeportal.dk/wwtps/f54c88aa-af94-4ee0-b57e-c8590e9b3266/examination-details/a929139a-6ef2-4d3c-8dff-579f0c7c082f;18-08-2024;1680215773;;Indløb;Melby Tilløb;32;686465,1043303751;6210048,397927676;Ikke oplyst;Godkendt;Total;;7;Bundfald eft. 2 tim.;;12;ml/l;999;0,1;2
Renseanlæg;73C13472-F0AD-40BB-BB69-BE960A71C511;Vejleby;32;680343,0000003306;6183142,999994141;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Isefjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/73c13472-f0ad-40bb-bb69-be960a71c511/examination-details/0867236c-ec5a-47e7-9a93-04b2051f52c4;07-08-2024;695269156;;Udløb;Vejleby Afløb;32;680343,0000003306;6183142,999994141;Mængdeproportional prøve;Godkendt;Total;;1839;pH-målingstemperatur;;21;grader C;;0;2
Renseanlæg;8C2755D9-74B6-44F8-9823-B272988D9B73;Vedbæk;32;722906,9999994877;6195094,999978793;Rudersdal;Region Hovedstaden;Renseanlæg;Renseanlæg;Nordlige Øresund;Novafos Spildevand Rudersdal A/S;Rudersdal kommune;https://puls.miljoeportal.dk/wwtps/8c2755d9-74b6-44f8-9823-b272988d9b73/examination-details/6a9d96af-aa1f-4721-9722-08505dafa4ee;07-08-2024;1030630906;;Udløb;Vedbæk Afløb;32;723739,9999994359;6195369,999978306;Mængdeproportional prøve;Godkendt;Total;;1229;Escherichia coli;;79000;antal/100 ml;;0;2
Renseanlæg;9854CDAC-D3F3-4317-A1BA-CC639D9E6DF6;Tørslev;32;689508,4878536651;6190011,121066078;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Roskilde Fjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/9854cdac-d3f3-4317-a1ba-cc639d9e6df6/examination-details/71cc7167-c00a-4791-8d4c-314214fc0719;07-08-2024;1830628048;;Indløb;Tørslev Tilløb;32;689508,4878536651;6190011,121066078;Mængdeproportional prøve;Godkendt;Opløst - filtrat fra filtrering;;256;Orthophosphat-P;;2,9;mg/l;;0,005;2
Renseanlæg;9854CDAC-D3F3-4317-A1BA-CC639D9E6DF6;Tørslev;32;689508,4878536651;6190011,121066078;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Roskilde Fjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/9854cdac-d3f3-4317-a1ba-cc639d9e6df6/examination-details/73304d38-277e-4ebf-8b21-1a743b2841ed;07-08-2024;1587761224;;Udløb;Tørslev Afløb;32;690378,3075234611;6189715,639002567;Mængdeproportional prøve;Godkendt;Total;;176;BI5 modificeret ;;1,9;mg/l;;0,5;2
Renseanlæg;8793F333-AD28-446D-8D0E-C9C854CA4A6D;Renseanlæg Lynetten;32;727149,9999993321;6178209,99997674;København;Region Hovedstaden;Renseanlæg;Renseanlæg;Øresund;BIOFOS A/S;KØBENHAVNS KOMMUNE;https://puls.miljoeportal.dk/wwtps/8793f333-ad28-446d-8d0e-c9c854ca4a6d/examination-details/761c5194-e970-4d02-91b2-6ba3ffa2968f;01-08-2024;1263684990;;Udløb;Renseanlæg Lynetten Udløb;32;728971,9828723359;6178599,270431898;Mængdeproportional prøve;Godkendt;Opløst - filtrat fra filtrering;;183;Kemisk iltforbrug;;33;mg/l;;5;2
Renseanlæg;BA12CE4D-E3EF-43B7-B949-C558EA2E2FD6;Tejn Renseanlæg;32;869413,9997868987;6138059,999582373;Bornholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Østersøen;BORNHOLMS SPILDEVAND A/S;Bornholms Regionskommune;https://puls.miljoeportal.dk/wwtps/ba12ce4d-e3ef-43b7-b949-c558ea2e2fd6/examination-details/bffd54e9-b992-4664-b36e-092b3805e97d;11-08-2024;1780607762;;Indløb;Tejn Renseanlæg Tilløb;32;869413,9997868987;6138059,999582373;Mængdeproportional prøve;Afventer kontrol;Total;;183;Kemisk iltforbrug;;720;mg/l;;5;1
Renseanlæg;8793F333-AD28-446D-8D0E-C9C854CA4A6D;Renseanlæg Lynetten;32;727149,9999993321;6178209,99997674;København;Region Hovedstaden;Renseanlæg;Renseanlæg;Øresund;BIOFOS A/S;KØBENHAVNS KOMMUNE;https://puls.miljoeportal.dk/wwtps/8793f333-ad28-446d-8d0e-c9c854ca4a6d/examination-details/51446919-2f83-474a-b65d-869595eb6b89;09-08-2024;924473644;;Indløb;Renseanlæg Lynetten Indløb;32;727149,9999993321;6178209,99997674;Mængdeproportional prøve;Godkendt;Total;;253;Nitrogen, total N;;36;mg/l;;0,05;2
Renseanlæg;BA12CE4D-E3EF-43B7-B949-C558EA2E2FD6;Tejn Renseanlæg;32;869413,9997868987;6138059,999582373;Bornholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Østersøen;BORNHOLMS SPILDEVAND A/S;Bornholms Regionskommune;https://puls.miljoeportal.dk/wwtps/ba12ce4d-e3ef-43b7-b949-c558ea2e2fd6/examination-details/43ba5431-f435-4b0a-86df-01dcf5d09b08;11-08-2024;266130088;;Udløb;Tejn Renseanlæg Afløb;32;869405,9997868895;6138158,999582375;Mængdeproportional prøve;Afventer kontrol;Opløst - filtrat fra filtrering;;241;Ammoniak+ammonium-N;;0,47;mg/l;;0,005;1
Renseanlæg;73C13472-F0AD-40BB-BB69-BE960A71C511;Vejleby;32;680343,0000003306;6183142,999994141;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Isefjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/73c13472-f0ad-40bb-bb69-be960a71c511/examination-details/0867236c-ec5a-47e7-9a93-04b2051f52c4;07-08-2024;695269156;;Udløb;Vejleby Afløb;32;680343,0000003306;6183142,999994141;Mængdeproportional prøve;Godkendt;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N;;0,7;mg/l;;0,1;2
Renseanlæg;73C13472-F0AD-40BB-BB69-BE960A71C511;Vejleby;32;680343,0000003306;6183142,999994141;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Isefjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/73c13472-f0ad-40bb-bb69-be960a71c511/examination-details/6a512eb0-5372-43a7-8e15-8d4b445c0ccf;07-08-2024;689806017;;Indløb;Vejleby Tilløb;32;680343,0000003306;6183142,999994141;Mængdeproportional prøve;Godkendt;Total;;1839;pH-målingstemperatur;;20;grader C;;0;2
Renseanlæg;73C13472-F0AD-40BB-BB69-BE960A71C511;Vejleby;32;680343,0000003306;6183142,999994141;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Isefjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/73c13472-f0ad-40bb-bb69-be960a71c511/examination-details/6a512eb0-5372-43a7-8e15-8d4b445c0ccf;07-08-2024;689806017;;Indløb;Vejleby Tilløb;32;680343,0000003306;6183142,999994141;Mængdeproportional prøve;Godkendt;Total;;176;BI5 modificeret ;;160;mg/l;;0,5;2
Renseanlæg;9854CDAC-D3F3-4317-A1BA-CC639D9E6DF6;Tørslev;32;689508,4878536651;6190011,121066078;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Roskilde Fjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/9854cdac-d3f3-4317-a1ba-cc639d9e6df6/examination-details/adb0662f-95df-4e73-9319-9e293a0c883a;20-08-2024;1117075761;;Indløb;Tørslev Tilløb;32;689508,4878536651;6190011,121066078;Mængdeproportional prøve;Afventer kontrol;Total;;1839;pH-målingstemperatur;;20;grader C;;0;1
Renseanlæg;F54C88AA-AF94-4EE0-B57E-C8590E9B3266;Melby Renseanlæg;32;686465,1043303751;6210048,397927676;Halsnæs;Region Hovedstaden;Renseanlæg;Renseanlæg;Kattegat;HALSNÆS SPILDEVAND A/S;Halsnæs kommune;https://puls.miljoeportal.dk/wwtps/f54c88aa-af94-4ee0-b57e-c8590e9b3266/examination-details/a929139a-6ef2-4d3c-8dff-579f0c7c082f;18-08-2024;1680215773;;Indløb;Melby Tilløb;32;686465,1043303751;6210048,397927676;Ikke oplyst;Godkendt;Total;;13;pH;;7,7;pH;999;0,1;2
Renseanlæg;F54C88AA-AF94-4EE0-B57E-C8590E9B3266;Melby Renseanlæg;32;686465,1043303751;6210048,397927676;Halsnæs;Region Hovedstaden;Renseanlæg;Renseanlæg;Kattegat;HALSNÆS SPILDEVAND A/S;Halsnæs kommune;https://puls.miljoeportal.dk/wwtps/f54c88aa-af94-4ee0-b57e-c8590e9b3266/examination-details/a929139a-6ef2-4d3c-8dff-579f0c7c082f;18-08-2024;1680215773;;Indløb;Melby Tilløb;32;686465,1043303751;6210048,397927676;Ikke oplyst;Godkendt;Total;;183;Kemisk iltforbrug;;360;mg/l;999;5;2
Renseanlæg;73C13472-F0AD-40BB-BB69-BE960A71C511;Vejleby;32;680343,0000003306;6183142,999994141;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Isefjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/73c13472-f0ad-40bb-bb69-be960a71c511/examination-details/6a512eb0-5372-43a7-8e15-8d4b445c0ccf;07-08-2024;689806017;;Indløb;Vejleby Tilløb;32;680343,0000003306;6183142,999994141;Mængdeproportional prøve;Godkendt;Opløst - filtrat fra filtrering;;256;Orthophosphat-P;;2,1;mg/l;;0,005;2
Renseanlæg;2848F6F1-67C8-4FA7-8490-DD96E358B2E6;Kallerup;32;701094,3461726204;6173257,225415174;Høje-Taastrup;Region Hovedstaden;Renseanlæg;Renseanlæg;Roskilde Fjord;HTK KLOAK A/S;HØJE-TAASTRUP KOMMUNE;https://puls.miljoeportal.dk/wwtps/2848f6f1-67c8-4fa7-8490-dd96e358b2e6/examination-details/f6298938-a1d6-4775-ac4b-5dab0f735359;12-08-2024;2062532489;;Indløb;Kallerup Tilløb;32;701094,3461726204;6173257,225415174;Tidsproportional prøve;Afventer kontrol;Opløst - filtrat fra filtrering;;241;Ammoniak+ammonium-N;;68;mg/l;;0,005;1
Renseanlæg;73C13472-F0AD-40BB-BB69-BE960A71C511;Vejleby;32;680343,0000003306;6183142,999994141;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Isefjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/73c13472-f0ad-40bb-bb69-be960a71c511/examination-details/303e1a60-7656-48b3-bfdd-47df9bc4a63d;04-12-2200;812868392;;Udløb;Vejleby Afløb;32;680343,0000003306;6183142,999994141;Mængdeproportional prøve;Godkendt;Total;;261;Phosphor, total-P;;0,108;mg/l;;-1;2
Renseanlæg;8C2755D9-74B6-44F8-9823-B272988D9B73;Vedbæk;32;722906,9999994877;6195094,999978793;Rudersdal;Region Hovedstaden;Renseanlæg;Renseanlæg;Nordlige Øresund;Novafos Spildevand Rudersdal A/S;Rudersdal kommune;https://puls.miljoeportal.dk/wwtps/8c2755d9-74b6-44f8-9823-b272988d9b73/examination-details/d2a951bb-4e9d-4df9-9406-a61150e92d05;07-08-2024;1489012214;;Indløb;Vedbæk Tilløb;32;722906,9999994877;6195094,999978793;Mængdeproportional prøve;Godkendt;Total;;253;Nitrogen, total N;;24;mg/l;;0,05;2
Renseanlæg;A8B24078-A955-4D48-B632-DF140266A019;Slangerup;32;697788,0000002587;6193442,999989675;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Roskilde Fjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/a8b24078-a955-4d48-b632-df140266a019/examination-details/65f57cfe-f29f-406b-8fa5-cd15833ea338;20-08-2024;890175233;;Indløb;Slangerup Tilløb;32;697788,0000002587;6193442,999989675;Mængdeproportional prøve;Afventer kontrol;Total;;13;pH;;7,8;pH;;2;1
Renseanlæg;8C2755D9-74B6-44F8-9823-B272988D9B73;Vedbæk;32;722906,9999994877;6195094,999978793;Rudersdal;Region Hovedstaden;Renseanlæg;Renseanlæg;Nordlige Øresund;Novafos Spildevand Rudersdal A/S;Rudersdal kommune;https://puls.miljoeportal.dk/wwtps/8c2755d9-74b6-44f8-9823-b272988d9b73/examination-details/6a9d96af-aa1f-4721-9722-08505dafa4ee;07-08-2024;1030630906;;Udløb;Vedbæk Afløb;32;723739,9999994359;6195369,999978306;Mængdeproportional prøve;Godkendt;Total;;1229;Escherichia coli;;79000;antal/100 ml;;2;2
Renseanlæg;BA12CE4D-E3EF-43B7-B949-C558EA2E2FD6;Tejn Renseanlæg;32;869413,9997868987;6138059,999582373;Bornholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Østersøen;BORNHOLMS SPILDEVAND A/S;Bornholms Regionskommune;https://puls.miljoeportal.dk/wwtps/ba12ce4d-e3ef-43b7-b949-c558ea2e2fd6/examination-details/43ba5431-f435-4b0a-86df-01dcf5d09b08;11-08-2024;266130088;;Udløb;Tejn Renseanlæg Afløb;32;869405,9997868895;6138158,999582375;Mængdeproportional prøve;Afventer kontrol;Total;;5;Konduktivitet;;82;mS/m;;0,5;1
Renseanlæg;8B19089B-B921-457C-A99B-CC29F5BBB3EB;Kyndbyværkets renseanlæg;32;680634,0970782092;6188361,2397117205;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;"Isefjord ";Ørsted Bioenergy & Thermal Power A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/8b19089b-b921-457c-a99b-cc29f5bbb3eb/examination-details/e7664d8e-ef93-4287-a560-839110cdcb21;01-08-2024;1825696095;;Indløb;Kyndbyværkets renseanlæg Indløb;32;680634,0970782092;6188361,2397117205;Flowproportional prøve;Godkendt;Total;;174;BI5;;130;mg/l;;0,5;2
Renseanlæg;8793F333-AD28-446D-8D0E-C9C854CA4A6D;Renseanlæg Lynetten;32;727149,9999993321;6178209,99997674;København;Region Hovedstaden;Renseanlæg;Renseanlæg;Øresund;BIOFOS A/S;KØBENHAVNS KOMMUNE;https://puls.miljoeportal.dk/wwtps/8793f333-ad28-446d-8d0e-c9c854ca4a6d/examination-details/ad728701-3b7b-4cfe-88a8-446fab868974;01-08-2024;1129334208;;Indløb;Renseanlæg Lynetten Indløb;32;727149,9999993321;6178209,99997674;Mængdeproportional prøve;Godkendt;Total;;183;Kemisk iltforbrug;;730;mg/l;;5;2
Renseanlæg;BA12CE4D-E3EF-43B7-B949-C558EA2E2FD6;Tejn Renseanlæg;32;869413,9997868987;6138059,999582373;Bornholm;Region Hovedstaden;Renseanlæg;Renseanlæg;Østersøen;BORNHOLMS SPILDEVAND A/S;Bornholms Regionskommune;https://puls.miljoeportal.dk/wwtps/ba12ce4d-e3ef-43b7-b949-c558ea2e2fd6/examination-details/43ba5431-f435-4b0a-86df-01dcf5d09b08;11-08-2024;266130088;;Udløb;Tejn Renseanlæg Afløb;32;869405,9997868895;6138158,999582375;Mængdeproportional prøve;Afventer kontrol;Total;;7;Bundfald eft. 2 tim.;;0,1;ml/l;;0,1;1
Renseanlæg;8793F333-AD28-446D-8D0E-C9C854CA4A6D;Renseanlæg Lynetten;32;727149,9999993321;6178209,99997674;København;Region Hovedstaden;Renseanlæg;Renseanlæg;Øresund;BIOFOS A/S;KØBENHAVNS KOMMUNE;https://puls.miljoeportal.dk/wwtps/8793f333-ad28-446d-8d0e-c9c854ca4a6d/examination-details/1a3b3b76-c4f4-40b7-8e52-40ee4f467210;16-08-2024;296796657;;Udløb;Renseanlæg Lynetten Udløb;32;728971,9828723359;6178599,270431898;Mængdeproportional prøve;Godkendt;Total;;183;Kemisk iltforbrug;;45;mg/l;;5;2
Renseanlæg;8793F333-AD28-446D-8D0E-C9C854CA4A6D;Renseanlæg Lynetten;32;727149,9999993321;6178209,99997674;København;Region Hovedstaden;Renseanlæg;Renseanlæg;Øresund;BIOFOS A/S;KØBENHAVNS KOMMUNE;https://puls.miljoeportal.dk/wwtps/8793f333-ad28-446d-8d0e-c9c854ca4a6d/examination-details/1a3b3b76-c4f4-40b7-8e52-40ee4f467210;16-08-2024;296796657;;Udløb;Renseanlæg Lynetten Udløb;32;728971,9828723359;6178599,270431898;Mængdeproportional prøve;Godkendt;Opløst - filtrat fra filtrering;;183;Kemisk iltforbrug;;39;mg/l;;5;2
Renseanlæg;8B19089B-B921-457C-A99B-CC29F5BBB3EB;Kyndbyværkets renseanlæg;32;680634,0970782092;6188361,2397117205;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;"Isefjord ";Ørsted Bioenergy & Thermal Power A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/8b19089b-b921-457c-a99b-cc29f5bbb3eb/examination-details/c9094d50-824c-4ba4-b0cd-21f8f9b390ad;01-08-2024;2101714264;;Udløb;Kyndbyværkets renseanlæg Udløb;32;680434,5605390694;6188639,155206145;Flowproportional prøve;Godkendt;Total;;253;Nitrogen, total N;;1;mg/l;;0,05;2
Renseanlæg;8793F333-AD28-446D-8D0E-C9C854CA4A6D;Renseanlæg Lynetten;32;727149,9999993321;6178209,99997674;København;Region Hovedstaden;Renseanlæg;Renseanlæg;Øresund;BIOFOS A/S;KØBENHAVNS KOMMUNE;https://puls.miljoeportal.dk/wwtps/8793f333-ad28-446d-8d0e-c9c854ca4a6d/examination-details/51446919-2f83-474a-b65d-869595eb6b89;09-08-2024;924473644;;Indløb;Renseanlæg Lynetten Indløb;32;727149,9999993321;6178209,99997674;Mængdeproportional prøve;Godkendt;Opløst - filtrat fra filtrering;;183;Kemisk iltforbrug;;74;mg/l;;5;2
Renseanlæg;A8B24078-A955-4D48-B632-DF140266A019;Slangerup;32;697788,0000002587;6193442,999989675;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Roskilde Fjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/a8b24078-a955-4d48-b632-df140266a019/examination-details/896a769b-885c-45bd-892c-8b2946803d67;20-08-2024;1957797923;;Udløb;Slangerup Afløb;32;697866,9999985055;6193144,820126613;Mængdeproportional prøve;Afventer kontrol;Opløst - filtrat fra filtrering;;256;Orthophosphat-P;;0,34;mg/l;;0,005;1
Renseanlæg;A8B24078-A955-4D48-B632-DF140266A019;Slangerup;32;697788,0000002587;6193442,999989675;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Roskilde Fjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/a8b24078-a955-4d48-b632-df140266a019/examination-details/896a769b-885c-45bd-892c-8b2946803d67;20-08-2024;1957797923;;Udløb;Slangerup Afløb;32;697866,9999985055;6193144,820126613;Mængdeproportional prøve;Afventer kontrol;Total;;32;Suspenderede stoffer;;11;mg/l;;0,5;1
Renseanlæg;9854CDAC-D3F3-4317-A1BA-CC639D9E6DF6;Tørslev;32;689508,4878536651;6190011,121066078;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Roskilde Fjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/9854cdac-d3f3-4317-a1ba-cc639d9e6df6/examination-details/73304d38-277e-4ebf-8b21-1a743b2841ed;07-08-2024;1587761224;;Udløb;Tørslev Afløb;32;690378,3075234611;6189715,639002567;Mængdeproportional prøve;Godkendt;Total;;13;pH;;8,2;pH;;2;2
Renseanlæg;73C13472-F0AD-40BB-BB69-BE960A71C511;Vejleby;32;680343,0000003306;6183142,999994141;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Isefjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/73c13472-f0ad-40bb-bb69-be960a71c511/examination-details/25a3219c-f185-4f47-adec-496fe09bdf7a;20-08-2024;739494986;;Indløb;Vejleby Tilløb;32;680343,0000003306;6183142,999994141;Mængdeproportional prøve;Afventer kontrol;Total;;32;Suspenderede stoffer;;250;mg/l;;0,5;1
Renseanlæg;73C13472-F0AD-40BB-BB69-BE960A71C511;Vejleby;32;680343,0000003306;6183142,999994141;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Isefjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/73c13472-f0ad-40bb-bb69-be960a71c511/examination-details/303e1a60-7656-48b3-bfdd-47df9bc4a63d;04-12-2200;812868392;;Udløb;Vejleby Afløb;32;680343,0000003306;6183142,999994141;Mængdeproportional prøve;Godkendt;Ej oplyst;;176;BI5 modificeret ;<;1;mg/l;;-1;2
Renseanlæg;9854CDAC-D3F3-4317-A1BA-CC639D9E6DF6;Tørslev;32;689508,4878536651;6190011,121066078;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Roskilde Fjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/9854cdac-d3f3-4317-a1ba-cc639d9e6df6/examination-details/adb0662f-95df-4e73-9319-9e293a0c883a;20-08-2024;1117075761;;Indløb;Tørslev Tilløb;32;689508,4878536651;6190011,121066078;Mængdeproportional prøve;Afventer kontrol;Total;;183;Kemisk iltforbrug;;510;mg/l;;5;1
Renseanlæg;A8B24078-A955-4D48-B632-DF140266A019;Slangerup;32;697788,0000002587;6193442,999989675;Frederikssund;Region Hovedstaden;Renseanlæg;Renseanlæg;Roskilde Fjord;Novafos Spildevand Frederikssund A/S;Frederikssund kommune;https://puls.miljoeportal.dk/wwtps/a8b24078-a955-4d48-b632-df140266a019/examination-details/c30326ba-a5e1-4975-90bc-83307f106022;07-08-2024;855266361;;Indløb;Slangerup Tilløb;32;697788,0000002587;6193442,999989675;Mængdeproportional prøve;Godkendt;Total;;253;Nitrogen, total N;;36;mg/l;;0,05;2
